"RegionID","RegionName","SizeRank","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
395215,"Wausau, WI",300,,,,,,,,,,,,,,,,,,,,,,,132888,132750.5,132528.666666667,132330.666666667,132177.666666667,132118.333333333,132049.333333333,131857.333333333,131677.333333333,131320,131018.333333333,130750.666666667,130536.666666667,130321.333333333,129904.333333333,129383,128900.666666667,128374.666666667,127917,127493.666666667,127396.666666667,127458,127604.333333333,127686.333333333,127722,127739,127732.333333333,127616.666666667,127464.333333333,127284,127033,126773.666666667,126660.666666667,126776.666666667,126952.333333333,127091,127249.333333333,127452.666666667,128527,129414.333333333,130200,129986.333333333,129849,129895.666666667,130204.333333333,130834.333333333,131318.666666667,131844.666666667,132309.333333333,132749.666666667,132720.666666667,132397.666666667,131877.666666667,131691.333333333,131773.666666667,132347.666666667,132747,132817.333333333,132600,132551,132646.666666667,132953.333333333,133148.666666667,133561,133782.666666667,134325.666666667,134809.666666667,135157.333333333,135394,135529.666666667,135970.666666667,136578,137168.666666667,137725,137950.333333333,138360.666666667,138704.333333333,139428.333333333,140055.666666667,140708.333333333,141078.333333333,141476.333333333,141813.666666667,142225.666666667,142808.666666667,143508,144301,144925.333333333,145774.666666667,146432,147062.333333333,147487,148119,148764.666666667,149363,149895.333333333,150523.333333333,151178.333333333,151772.333333333,152418.333333333,153229,154313.666666667,155292.333333333,156265,156960.333333333,157643,158315.666666667,158750.666666667,159315.333333333,159757.333333333,160503.333333333,161223.666666667,162250.333333333,163319.333333333,164410,165281.666666667,166094.666666667,166904.333333333,167935,169000.333333333,169678
394756,"La Crosse, WI",301,145504,145104,144714.333333333,143805.333333333,142946.333333333,142286.666666667,141907.666666667,141260.666666667,140678.333333333,140099.333333333,139340.666666667,139627,139936.666666667,140775.666666667,140200.333333333,139469.666666667,138749.666666667,138340,137974.666666667,137959,138001.666666667,138082,137886,137754,137711.333333333,137519.666666667,137515,137467.666666667,137577.333333333,137384.333333333,137508.333333333,137551.333333333,137782.666666667,137588.666666667,137204,136313.666666667,135672.666666667,135285,135015,134788.333333333,134652,134678,134147,133595.333333333,133087,132891.666666667,132854.333333333,132682.333333333,132549,131935.333333333,131573.333333333,131318,131321.666666667,131224,131373.333333333,131883.333333333,132457.333333333,133377.333333333,134260.333333333,135017.666666667,135378.666666667,135464,135585,135894,136542.333333333,137599.333333333,138414,139185.666666667,139745.333333333,140256.333333333,140627,140806.333333333,141053.666666667,141282,141518.666666667,141847,142127.666666667,142533,142816.333333333,142952.666666667,143143,143302.666666667,144044,144973.666666667,145846.666666667,146356.666666667,146702.666666667,147045,147492.666666667,147815,148143.666666667,148388.666666667,148633,148861,148965.333333333,149096.666666667,149411.333333333,149999,150964.666666667,151904,152823,153582.333333333,154495.333333333,155441.333333333,156221,157168.666666667,158364.333333333,159504.333333333,160560,161129.333333333,162217.333333333,163270.666666667,163891,163966.333333333,164054.333333333,164917.333333333,165758.333333333,166504.666666667,167079.333333333,167769.333333333,168325.666666667,169425,170519,171966.666666667,173312.666666667,174933.333333333,176301.666666667,176832.333333333,177174,177545,178191,178582,178969.333333333,179924.666666667,181379.333333333,182674.333333333,183466,183974,184616.333333333,185109.333333333,185763.333333333,186225,186790.666666667
394783,"Lebanon, PA",302,166814,166927,166931.333333333,166925,166828.333333333,166974.666666667,166916.666666667,166969,166879.666666667,167236,167405.666666667,167396.666666667,167144.666666667,167311.666666667,167478.666666667,167601.333333333,167587,167340.333333333,167154.666666667,166659.666666667,166433.666666667,166133,166036,165920.666666667,166033.666666667,166479.666666667,166826.333333333,167163,166913.333333333,166851.666666667,166694,166598.666666667,166447.666666667,166459.333333333,166331.333333333,165543,164612,163479.666666667,162781,161748,161040,160172.666666667,159443.333333333,158799.666666667,158363.333333333,157966.333333333,157496.333333333,157160.666666667,156786.333333333,156718.333333333,156601.333333333,156618.333333333,156552.666666667,156709.333333333,157008,157371.333333333,157494.333333333,157765.666666667,157994.333333333,158296.333333333,158230,158228,158552,158816,158899,158701.666666667,158605,158383.666666667,158234,158282.666666667,158564.666666667,159029,159282,159412,159497.333333333,159657.333333333,159799,159774.333333333,159713.666666667,159597.666666667,159566,159340,159222.333333333,158827,158784,158857.666666667,159171.666666667,159570.666666667,159823,160013.666666667,160134.666666667,160167,160045.666666667,159712.666666667,159224,160014.666666667,160983.666666667,161373.666666667,160650,159755.333333333,159672.666666667,159651.333333333,159605,159568.666666667,159819.333333333,160441.333333333,161166.666666667,161691.666666667,162273,162637.333333333,163251.666666667,163888.666666667,164728.333333333,165626.333333333,166302.666666667,167046.666666667,167531,167832.666666667,168328.666666667,168871.333333333,169718.666666667,170265.333333333,170998.666666667,171620,172437,173233.333333333,174300.666666667,175508,176565,177292,177937,178333.333333333,178486,178692.666666667,178891.333333333,179631.666666667,180107.666666667,180837,181579.333333333,182444.333333333,183433.333333333,184026,184494.666666667
394703,"Idaho Falls, ID",303,182679,182796.5,182804.333333333,182617.333333333,182428.666666667,182292,182146.666666667,182197,182198.333333333,182268,181835,181121.333333333,180150,179158,178167.666666667,177041.333333333,176097,174895.333333333,173979,173172,172634.666666667,172404.666666667,172120.666666667,171620,170373.666666667,168831.666666667,167281.333333333,166293.666666667,165416,164447.666666667,163544.666666667,162339,161333.333333333,160366.666666667,159484.666666667,158619.333333333,157928.333333333,158101.666666667,158189,157420.333333333,155280.333333333,153547.333333333,152039.333333333,151151.666666667,150223.333333333,149303,148490.333333333,147469,146388.666666667,144977,143799.666666667,143066.333333333,143168.666666667,143547.666666667,144004.666666667,144028.333333333,143448.333333333,143443.666666667,143947,145296.666666667,146006.666666667,146376.333333333,146705.333333333,147471.333333333,148052.333333333,148181,148140.666666667,148683.333333333,149398.666666667,150087,150506,150611.666666667,151039,150662.333333333,150546.666666667,150242.666666667,150757,151476,151797,151949.333333333,151802,151724.666666667,151888,152334.666666667,152873,153708.333333333,154415,154958.666666667,155255,156041.666666667,157487.666666667,159171.666666667,160533,161900.666666667,162421.666666667,162713.666666667,163032.666666667,163973.333333333,165813,167602,169343.666666667,170582.333333333,171443.333333333,172263.666666667,172867.666666667,173780,175356.666666667,177246.333333333,178973.333333333,180467.666666667,181320,182864.666666667,184101.666666667,185608.666666667,186466.666666667,186939.333333333,188377.666666667,189573.333333333,190982.333333333,192241.666666667,194089.333333333,196426.333333333,198469.666666667,200381.666666667,202660,204559.333333333,206729.666666667,207972.666666667,209851.666666667,211004.666666667,213097.333333333,215000.333333333,217944.666666667,220261,222518.666666667,224530.666666667,226440.666666667,228418,230738.333333333,233805.333333333,236687,238980.333333333,240203.333333333
395098,"Sierra Vista, AZ",304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130620,130752.5,130911.333333333,131140,131468.333333333,131713.333333333,131839,131822,131863.333333333,132237.666666667,132525.666666667,132583,132460.333333333,132474.666666667,132556,132649,132800.666666667,133239,133841.666666667,134313,134869.666666667,135281.666666667,135949.333333333,136570.666666667,137184,137664,138045.666666667,138567,138969.333333333,139468.333333333,140073.333333333,141047.666666667,141362.333333333,141634.333333333,141648,142302,142879.333333333,143410.666666667,143905.333333333,144285.666666667,144734,145273.333333333,145954.666666667,146456.666666667,147377.333333333,148139.333333333,149290,150163,151386.666666667,152733.666666667,154174.333333333,155678.333333333,157035,157974.666666667,158639,159479
394983,"Pittsfield, MA",305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205057,204104.5,204316.666666667,204209.666666667,204709.333333333,205410.333333333,206550.333333333,208097.333333333,208899,209461.666666667,209693,210517,211531,212852.666666667,212769,212891.333333333,211741.666666667,211367,210570,211014.333333333,211820.666666667,213155,213878,213945,212905,211929,211602.666666667,211733.333333333,212719,213997.333333333,215040,215369.333333333,214703.666666667,213325.333333333,212630,212829.666666667,214042.666666667,214739,215146,215411,215806.666666667,216121.666666667,216331.333333333,216405.333333333,216577.666666667,217117.333333333,217596,217612,216739.333333333,216312.333333333,216651.333333333,217765.333333333,218533.666666667,218601,218518.666666667,218260.666666667,218307.666666667,219099,219838.333333333,220582.666666667,222057,224774,226602.666666667,226562.666666667,226278.333333333,225698.666666667,225847.666666667,225348.666666667,225942.666666667,225729,225747.333333333,226543.666666667,228161.333333333,229294.666666667,230184.666666667,231303,232515.666666667,233790.666666667,234723.666666667,235356.333333333,235796.333333333,236292,236995.666666667,236464.333333333,235153.666666667,233736,233472,233818.666666667
394712,"Jackson, TN",306,105749,105975,105932.666666667,105898,105764.333333333,105575,105138.333333333,104425,103734,103007.666666667,101825,101412.666666667,101242,101574.666666667,100916.333333333,100037.333333333,99203.6666666667,98682.3333333333,98561.6666666667,98645.6666666667,98629.6666666667,98807,99300.6666666667,99736,99783.3333333333,99315,99134.3333333333,98928.3333333333,99033,98583.3333333333,98287.3333333333,97643.3333333333,96923.6666666667,95929.6666666667,95002,94502,94103.6666666667,94104.6666666667,93847,93329.3333333333,92794,92339.6666666667,92302,91968.3333333333,91856.6666666667,91969.6666666667,91676.3333333333,91480.3333333333,91142.6666666667,91331.6666666667,92057,93340.3333333333,93971.3333333333,94515.6666666667,94326.3333333333,94714,95049.6666666667,95302.6666666667,96048.6666666667,96429.3333333333,96562,95953.3333333333,95188.6666666667,94733.6666666667,94539,94575.6666666667,94866,95116.6666666667,95476.3333333333,95567.3333333333,95922.6666666667,95973.3333333333,96228.3333333333,96283.6666666667,96235.6666666667,96021.3333333333,95535.3333333333,95172,94947.6666666667,94975.6666666667,95063.3333333333,95140,95023.6666666667,95064.3333333333,95340.3333333333,95697.6666666667,96008.6666666667,96378,97027.6666666667,97763.6666666667,98304.6666666667,98644.6666666667,98703,98704.6666666667,98796.3333333333,99096,99279.6666666667,99394,99285.3333333333,99116,98962.6666666667,98840.3333333333,98794.3333333333,98864.6666666667,98994,99139.3333333333,99243,99220.3333333333,99433.6666666667,99795,100553.333333333,101348.333333333,102055.333333333,102880.333333333,103879.666666667,104763.666666667,105738.333333333,106445.333333333,107157,107524.333333333,108120,108851.333333333,109504.333333333,109955.333333333,110452.666666667,111132,111746,112276.333333333,112507.666666667,112927,113336,113478.666666667,113454.333333333,112924.333333333,113295.333333333,113784.666666667,114596.333333333,115023,115060.666666667,115302.666666667,115827,116930.333333333,118044.333333333
394879,"Morgantown, WV",307,130879,130894.5,130803,130840.666666667,130931.333333333,131150.666666667,131001.666666667,130837.666666667,130702,130835.666666667,131020.333333333,130896,131377,131674.666666667,131970.333333333,131748.666666667,131451,131506.666666667,131230.666666667,131081.333333333,130890,131025,131280,131423.333333333,131664.333333333,131818,132113.333333333,132509,133280,134173.333333333,135035,135530.333333333,135871.333333333,135998,136066.666666667,136159.333333333,136112.333333333,136271.666666667,136118.333333333,135778.333333333,135433,135453,135977,136272.666666667,136274.333333333,136163.333333333,136254,136440.666666667,136814.333333333,137224.333333333,137929.666666667,138296,138430.333333333,138276,138236.666666667,138441,138861.666666667,139292.333333333,139633,139918,139953.666666667,140130.666666667,140391,140822,141105,141415.666666667,141826.666666667,142308.666666667,142687.666666667,143108.666666667,143525,144000,144130,144236,144361,144758.333333333,145138.666666667,145422,145825,146174,146704.333333333,147183.666666667,147898,148471.333333333,148719.333333333,149044,149412,150149.333333333,150636.666666667,150979,151303.333333333,151656,152101,152296.666666667,152485.666666667,152712.666666667,152870,153180.666666667,153512,154146,154644.666666667,155041.333333333,155212,155410,155492.666666667,155777.333333333,155964.666666667,156317,156163.333333333,156092.333333333,156063,156516,156977.333333333,157362.666666667,157919.333333333,158539.333333333,159235.333333333,159898,160643,161558.666666667,163216.666666667,163894.333333333,164485.666666667,164144,164376.666666667,164361.666666667,164421.333333333,164707,165055.333333333,165183.666666667,165434.333333333,165887.666666667,166247.666666667,166660,167063,167813,168428.666666667,168917.333333333,169373,169802,170362,170955.333333333,171007
394633,"Glens Falls, NY",308,173844,173753,173576.666666667,172818,172018.333333333,171268.333333333,170480.666666667,169703.666666667,168792.333333333,168270,167601.333333333,167182.333333333,166942,166862.333333333,166563.666666667,165939.333333333,165091.666666667,164283.333333333,163523,162734,161856.666666667,161249,160792.333333333,160707,160660.333333333,160922,161164.333333333,161475,161556.666666667,161799.666666667,161969.333333333,162372.333333333,162479.333333333,162765.666666667,162741.333333333,162637.333333333,162278,161880,161507.333333333,160995.333333333,160690.333333333,160445.666666667,160428.666666667,160330,160140,160104.666666667,160153.666666667,160319.666666667,160340,160399.666666667,160475,160504.333333333,160482,160550,160684.666666667,160869,161023.666666667,161265,161538.666666667,161782.666666667,162000.666666667,162320.333333333,162472.666666667,162473.333333333,161782.333333333,160308,159184.333333333,158712,159245.666666667,160030.666666667,160310.666666667,160572.666666667,160493.333333333,160864.666666667,161400.666666667,161678,161417.666666667,161211.666666667,160850.666666667,161178.666666667,161570,162515.666666667,163106.333333333,163266.666666667,163133.666666667,163322.666666667,163688.666666667,165204,167002.666666667,169068.666666667,169999,170337.333333333,170340,169886,169867.666666667,169610.666666667,169727.333333333,169254,169026.666666667,168625.333333333,168839.333333333,169024.333333333,169923.666666667,170244.333333333,170960.666666667,171322.666666667,171808,172180,172470.666666667,173164.666666667,174296.666666667,175711,176512.333333333,177087.666666667,177175.333333333,177838.333333333,177942.666666667,178072.333333333,177875.666666667,177668.333333333,177541.666666667,177169.333333333,176289,175494,176079,177096.666666667,179080.333333333,180120.333333333,181305,181305,182317.666666667,183584.666666667,184988,185607.333333333,186103.666666667,186546.333333333,187046.333333333,187586.666666667,187755,187970,188089.333333333,188229,188350.333333333
395232,"Winchester, VA",309,228912,228428,227411,225281,221750,218129.666666667,214301,211669,209294.333333333,207442.666666667,205365,203275.333333333,201401,199718,197568,195904,195972,196314.666666667,196085.666666667,194291.333333333,192721.333333333,190657.333333333,189012.333333333,187342.666666667,187972,188567.333333333,190603.333333333,190985.666666667,191519.333333333,192279.333333333,194263.333333333,195435.333333333,195546.666666667,195850.666666667,198250,201118.333333333,202536.333333333,202370.666666667,202411.666666667,203670.666666667,205630,207610.666666667,207767,206670.333333333,204036.666666667,201856.333333333,200137,200299,200924.333333333,200992.666666667,200619.333333333,201293.333333333,203150.333333333,204620.666666667,204791,203763.333333333,203763,204539,206437.333333333,207403.333333333,206454.666666667,204502,201778.666666667,199749,197954.666666667,196850.333333333,197750,199162.333333333,201252,202287.666666667,202930.666666667,202322.666666667,201569.333333333,201494.333333333,201436.333333333,201216.666666667,200749.333333333,201174.333333333,201461,202179.333333333,202655,203222,203416,203822.666666667,204021.666666667,204321.666666667,204352.666666667,204756.666666667,204807.333333333,204443.333333333,203978,204254.666666667,204410.666666667,204961.333333333,205149.333333333,205484.333333333,205771.333333333,206384.333333333,207435.666666667,208248.333333333,208402,208422.333333333,208887.333333333,209907,211459.333333333,212702.666666667,213365.333333333,213268.666666667,213712.666666667,215332,217663.333333333,219090.333333333,219299.333333333,218710.333333333,218900.666666667,220002.666666667,221437,223048.333333333,223948,225127.666666667,226174.333333333,227291,227973.666666667,228409.666666667,228854,229038.333333333,229033.333333333,229627.666666667,230231,230871,231242.333333333,232126.666666667,233217.666666667,234056.666666667,234805,235476.666666667,235828.333333333,236303.666666667,236848.666666667,237963.666666667,239353,240326.666666667,240116.333333333
395120,"St. Joseph, MO",310,107133,106879,106674.666666667,106231,105814,105481,105052.666666667,104825,104612.666666667,104716,104660.666666667,104639.333333333,104479,104295,103979.666666667,103596.666666667,103096,102498,101960.333333333,101601.666666667,101298.666666667,100949,100628.666666667,100415.666666667,100322.333333333,100263,100228.666666667,100240.333333333,100244,100319.666666667,100262,100185.333333333,99834.3333333333,99561.6666666667,99168.6666666667,98849.6666666667,98468.3333333333,97945.6666666667,97503.3333333333,96929,96656.6666666667,96448.6666666667,96578,96708,96887.3333333333,96743.6666666667,96589.3333333333,96331,96200,96054,96025,96066.3333333333,96132.6666666667,96074.6666666667,96010.3333333333,96041,96170,96357.6666666667,96495,96603.6666666667,96608,96592,96559.3333333333,96597.6666666667,96679.6666666667,96784,96903.6666666667,97048.6666666667,97234,97469.6666666667,97709.6666666667,97947.6666666667,98176.6666666667,98429.6666666667,98720.3333333333,98986.6666666667,99253.6666666667,99531,99868.3333333333,100195.666666667,100491.333333333,100724.333333333,100916.333333333,101134.666666667,101288,101425.333333333,101544.333333333,101807,102109.666666667,102416,102712.333333333,103057,103471,103918,104403.333333333,104813.666666667,105234,105575.666666667,105925.666666667,106285,106499.666666667,106802.666666667,107032,107448,107804.333333333,108077.666666667,108238.333333333,108467.333333333,108837.333333333,109363.333333333,109827,110266.333333333,110639.666666667,111028.666666667,111330,111707.666666667,112113.333333333,112703.666666667,113198.666666667,113697.333333333,114108.333333333,114606.666666667,115069.333333333,115448.666666667,115786.666666667,116232.666666667,116742.666666667,117129.666666667,117094,116943.666666667,116783.666666667,116900.333333333,117128,117414.333333333,117747.666666667,118194,118640.333333333,119006,119397.333333333,119256,119778.666666667,120465,122017.666666667
394321,"Altoona, PA",311,103379,102540.5,102208,101314.666666667,101502.333333333,102399.333333333,103188.333333333,102981.333333333,101963,101612.333333333,101961.666666667,102261.666666667,102039.333333333,101513,101024.333333333,100319.333333333,98968.3333333333,97303,96268.6666666667,95827.6666666667,95636,94820.3333333333,94085.6666666667,93554.6666666667,93470.6666666667,93640.6666666667,94319.3333333333,95576.3333333333,96222,96444.3333333333,95877,95909.6666666667,96052.3333333333,96169,96240.6666666667,96490,97604.3333333333,98565.6666666667,98574.3333333333,97904.3333333333,97462,97110.6666666667,96955,96693.6666666667,97110,97704,98058,97686.6666666667,96454.6666666667,95012.3333333333,93994,93378.3333333333,92696.6666666667,92544,92515.3333333333,92909.6666666667,93175.3333333333,93333.6666666667,93009.3333333333,93078,93855,95500,96841.3333333333,97677.3333333333,98353.3333333333,98735.3333333333,99373.3333333333,99679.3333333333,99771.3333333333,99166.6666666667,98137.6666666667,97595,97697.3333333333,98741.6666666667,99663.3333333333,100457,101146,101648,101462.333333333,101604,101810,102717.666666667,103339.333333333,103660,103560,103010.333333333,102804.666666667,102971.333333333,102517.666666667,102054.666666667,101510,102126,102363.333333333,102858.666666667,102972.333333333,103539,104262.333333333,104862,105388.666666667,105816,106575,107159.333333333,107518.333333333,107479.333333333,107430,107657.666666667,107966.333333333,108626.666666667,108837.333333333,109472,110253.333333333,111319,112157,112609.666666667,113362,114021.666666667,114947.666666667,115293.333333333,116073.666666667,116167.333333333,115771.333333333,114639,114079.666666667,113939,114345.666666667,114360.333333333,114275,113564,113067.666666667,113055.666666667,113287.333333333,113248,112796.333333333,112485.333333333,111716.333333333,110889.666666667,110530,111043,112084.333333333,112355.666666667,112625.666666667,112368.333333333,112598.666666667
394905,"New Bern, NC",312,160930,160884.5,160678.666666667,159728,159280.666666667,158766.666666667,158525,157660.333333333,156716,156176.666666667,155685.666666667,155322,155114,154584.666666667,154164.666666667,153199.333333333,152684.666666667,152199.666666667,151848.333333333,151196.333333333,150310,149512.666666667,148824.333333333,148243.666666667,147811.333333333,147431.666666667,147129,146974.666666667,146756.666666667,146725.333333333,146413.666666667,146115,145711.333333333,145426.333333333,145013,144415.666666667,143677.333333333,143071.666666667,142489,141916.666666667,141413,141093.333333333,140786,140516.333333333,140309.666666667,140081,139788.333333333,139314.333333333,139128.666666667,138997.666666667,138901,138856.333333333,138779,138837.333333333,138662,138593.666666667,138392.666666667,138397.333333333,138427.666666667,138596.666666667,138756.666666667,138840,138921,139015,139078.333333333,139130.666666667,139043.666666667,139050.333333333,138950.666666667,139059.666666667,139226,139596,138724.333333333,137752,136390.333333333,135801.333333333,134514,133250,132754.333333333,132353.666666667,132538,131907.666666667,132107.666666667,132185.666666667,132830.666666667,133348.333333333,133654.666666667,133852.333333333,134256.666666667,134395.333333333,134659.666666667,134959,135471.666666667,135697.666666667,135510.333333333,135298,135174,135225,135510.333333333,136068.666666667,136579.333333333,136975,137244.333333333,137530.666666667,137884.666666667,138089.666666667,138481,138885.666666667,139513.666666667,139938,140417.333333333,140761.666666667,141158.333333333,141482.333333333,141653.333333333,142208.666666667,142634,143317,143431.666666667,143520.666666667,143696.666666667,143997,144686.666666667,145411.666666667,146063.333333333,146466.333333333,146743.666666667,147247.666666667,147893.666666667,148650,149229.666666667,149788.333333333,150319,151326.666666667,152218,153182.666666667,153956.333333333,155000,155757,156330.666666667,156560,156886.333333333,157363
394442,"Carbondale, IL",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91374,91219,91385,91390.6666666667,91522,91379,91343.3333333333,91233.6666666667,90875.6666666667,90730.6666666667,90506.3333333333,90575,90142,90079,90186,90736.3333333333,91288,91805.6666666667,92081.3333333333,92307.3333333333,92672.3333333333,93148,93580.3333333333,93917,94564.6666666667,94896.6666666667,95352.3333333333,95260,95113.6666666667,94740.3333333333,94598.6666666667,94849,95350.3333333333,95776,96182.6666666667,96321.3333333333,96700.3333333333,96892,96712.3333333333,96356.6666666667,95932,95942.3333333333,96189.3333333333,96544.6666666667,96857.6666666667,96928,97172.3333333333,97360.6666666667,97524,97755,98160.6666666667,98849,99412.3333333333,99838,100172,100498,100985,101339.333333333,101514.333333333,101594,101732.666666667,101908.666666667,101623.333333333,101489.333333333,101533,101806.666666667,101784,101725,101863.333333333,102190.666666667,102496.333333333,102773.666666667,103043.666666667,103364.666666667,103713.333333333,103962,104249,104679,105244.333333333,105541.333333333,105438.666666667
394802,"London, KY",314,70708,70602,70440,69965.3333333333,69310.3333333333,68595.3333333333,68165.6666666667,67802,67639,67672.3333333333,67861.3333333333,68035.3333333333,68306,68779.3333333333,69279.3333333333,69206.6666666667,68798.3333333333,68258.3333333333,68246.6666666667,68062,67976,67558.3333333333,67840,68237.6666666667,68801,69064,69630.3333333333,70337.3333333333,71253.3333333333,71621.6666666667,71644.6666666667,71719.3333333333,72107.3333333333,72858.6666666667,73408.3333333333,73852,73857,73437,72787.3333333333,72388.6666666667,72273,72254.6666666667,72285.3333333333,72325.6666666667,72502.3333333333,72602.6666666667,72688.6666666667,72810,72898.6666666667,73034,73105,73253.3333333333,73385.6666666667,73672.3333333333,73992.3333333333,74427.6666666667,74631.3333333333,74775.3333333333,74899.6666666667,75086.6666666667,75292.6666666667,75644.6666666667,75846.3333333333,75864,75720,75744,75907.6666666667,76115.6666666667,76271.6666666667,76529,76842,76946.6666666667,76933.3333333333,76750.6666666667,76795,77013.6666666667,77329,77797.3333333333,78295.6666666667,78789,79163.3333333333,79022.6666666667,78951,78982.6666666667,79390,79549.3333333333,79652.3333333333,79787.3333333333,80077.6666666667,80479.3333333333,80758.3333333333,81055.6666666667,81177,81461,81280,81196,81006.6666666667,81336.6666666667,81602.3333333333,82001.6666666667,82476.6666666667,83063.6666666667,83519.3333333333,83878.6666666667,84181.3333333333,84535.3333333333,84884.6666666667,85255,85711.6666666667,86171,86741.6666666667,87287.3333333333,87873,88357,88719.6666666667,89040.3333333333,89366.3333333333,89694.6666666667,90067.3333333333,90448.6666666667,90869,91262.3333333333,91643.6666666667,92188,92736,93293,93508.6666666667,93729.6666666667,93914.3333333333,94358.3333333333,94709.3333333333,95049.3333333333,95383.6666666667,95863,96316.3333333333,96930.6666666667,97503.3333333333,98308.6666666667,99005.3333333333,99796,100452.333333333,101059.666666667,101337.666666667
394800,"Logan, ID",315,176549,176563,176264,175552,174923,174928,174961.666666667,174834.333333333,174092.666666667,173946.666666667,173590,173346.666666667,172434,171624.333333333,170629,169564.333333333,168383.333333333,167134,166195.333333333,165402.333333333,165128,164957,164924.333333333,164732,164501.666666667,164319.333333333,164891,165718.666666667,166806.666666667,166706.333333333,166677.333333333,166158.333333333,165988.666666667,165741.333333333,165496.333333333,164743.333333333,163481.666666667,162089.333333333,160235.333333333,158100,156405.333333333,155696,155983.333333333,155623.666666667,154882.666666667,153227.333333333,152272.333333333,151938.666666667,152472,153458.333333333,153758.666666667,154032.666666667,153546.666666667,154213,154471.333333333,155067,155615.333333333,157200,158579,160377,161119,161947.666666667,162254.333333333,163266,164539.333333333,166006.333333333,167000.333333333,168342.333333333,169877.666666667,172097.333333333,173638,174050.666666667,173891,173807.333333333,174800,176765.666666667,178315,178266,177484,176552,176775,176131,176539.666666667,176734,177514,178082,178687.333333333,179671,180582,181582,182596,183524.333333333,184143.666666667,184937.666666667,185928.666666667,187164,189099,189942,191263.333333333,191410.333333333,193426.666666667,195182.333333333,197532.666666667,199046.333333333,201247.666666667,201881,202665,202858,204510.333333333,206136.333333333,208084,209710.333333333,211476.666666667,213016.666666667,214874.333333333,217610.333333333,219988.333333333,222546.333333333,224420,227498,231055,235158.333333333,239031,242074,242420,242885.333333333,243355.666666667,245933.333333333,247347.333333333,249360.333333333,251076.333333333,253285.333333333,254378,255694.333333333,256982.333333333,259026,261939.333333333,264952,267127.666666667,268394.333333333,269354,270592.333333333,271511
